date,item_id,item_name,category,brand,price,competitor_price,promo,promo_type,discount_depth,holiday,payday,is_weekend,temperature,stockout,demand
2024-09-15,item_007,Bananas 1kg,Fruits,GreenValley,312.22,337.25,1,display,0.05,0,0,1,11.8,0,100
2024-09-16,item_007,Bananas 1kg,Fruits,GreenValley,312.91,343.87,1,bundle,0.05,0,0,0,9.9,0,98
2024-09-17,item_007,Bananas 1kg,Fruits,GreenValley,331.83,322.12,0,none,0.0,0,0,0,11.8,0,59
2024-09-18,item_007,Bananas 1kg,Fruits,GreenValley,328.2,334.7,0,none,0.0,0,0,0,12.4,0,60
2024-09-19,item_007,Bananas 1kg,Fruits,GreenValley,332.92,349.67,0,none,0.0,0,0,0,11.5,0,59
2024-09-20,item_007,Bananas 1kg,Fruits,GreenValley,330.13,349.43,0,none,0.0,0,1,0,7.1,0,54
2024-09-21,item_007,Bananas 1kg,Fruits,GreenValley,330.08,341.36,0,none,0.0,0,0,1,9.4,0,57
2024-09-22,item_007,Bananas 1kg,Fruits,GreenValley,333.22,327.96,0,none,0.0,0,0,1,2.6,0,74
2024-09-23,item_007,Bananas 1kg,Fruits,GreenValley,329.41,324.49,0,none,0.0,0,0,0,7.4,0,75
2024-09-24,item_007,Bananas 1kg,Fruits,GreenValley,328.94,349.95,0,none,0.0,0,0,0,7.5,0,56
2024-09-25,item_007,Bananas 1kg,Fruits,GreenValley,332.53,334.24,0,none,0.0,0,1,0,6.2,0,66
2024-09-26,item_007,Bananas 1kg,Fruits,GreenValley,327.38,329.88,0,none,0.0,0,0,0,7.7,0,50
2024-09-27,item_007,Bananas 1kg,Fruits,GreenValley,324.93,314.5,0,none,0.0,0,0,0,7.1,0,58
2024-09-28,item_007,Bananas 1kg,Fruits,GreenValley,322.51,327.84,0,none,0.0,0,0,1,5.4,0,54
2024-09-29,item_007,Bananas 1kg,Fruits,GreenValley,324.31,334.87,0,none,0.0,0,0,1,7.5,0,65
2024-09-30,item_007,Bananas 1kg,Fruits,GreenValley,326.33,332.83,0,none,0.0,0,0,0,10.0,0,65
2024-10-01,item_007,Bananas 1kg,Fruits,GreenValley,323.18,338.34,0,none,0.0,0,0,0,5.3,0,56
2024-10-02,item_007,Bananas 1kg,Fruits,GreenValley,327.46,335.84,0,none,0.0,0,0,0,8.8,0,48
2024-10-03,item_007,Bananas 1kg,Fruits,GreenValley,324.27,336.68,0,none,0.0,0,0,0,11.9,0,56
2024-10-04,item_007,Bananas 1kg,Fruits,GreenValley,322.3,312.12,0,none,0.0,0,0,0,9.7,0,52
2024-10-05,item_007,Bananas 1kg,Fruits,GreenValley,326.36,325.67,0,none,0.0,0,1,1,4.9,0,78
2024-10-06,item_007,Bananas 1kg,Fruits,GreenValley,325.0,305.96,0,none,0.0,0,0,1,6.9,0,63
2024-10-07,item_007,Bananas 1kg,Fruits,GreenValley,327.66,327.52,0,none,0.0,0,0,0,0.6,0,70
2024-10-08,item_007,Bananas 1kg,Fruits,GreenValley,323.88,344.01,0,none,0.0,0,0,0,-0.2,0,55
2024-10-09,item_007,Bananas 1kg,Fruits,GreenValley,323.19,318.62,0,none,0.0,0,0,0,10.8,0,56
2024-10-10,item_007,Bananas 1kg,Fruits,GreenValley,324.42,318.31,0,none,0.0,0,0,0,7.2,0,57
2024-10-11,item_007,Bananas 1kg,Fruits,GreenValley,327.07,331.17,0,none,0.0,0,0,0,3.3,0,63
2024-10-12,item_007,Bananas 1kg,Fruits,GreenValley,330.31,330.02,0,none,0.0,0,0,1,10.3,0,66
2024-10-13,item_007,Bananas 1kg,Fruits,GreenValley,329.84,324.38,0,none,0.0,0,0,1,7.6,0,63
2024-10-14,item_007,Bananas 1kg,Fruits,GreenValley,325.93,319.69,0,none,0.0,0,0,0,6.6,0,82
2024-10-15,item_007,Bananas 1kg,Fruits,GreenValley,326.22,334.8,0,none,0.0,0,0,0,1.5,0,77
2024-10-16,item_007,Bananas 1kg,Fruits,GreenValley,326.47,319.71,0,none,0.0,0,0,0,1.3,0,57
2024-10-17,item_007,Bananas 1kg,Fruits,GreenValley,324.87,344.58,0,none,0.0,0,0,0,5.3,0,57
2024-10-18,item_007,Bananas 1kg,Fruits,GreenValley,329.65,326.59,0,none,0.0,0,0,0,7.5,0,55
2024-10-19,item_007,Bananas 1kg,Fruits,GreenValley,326.23,323.22,0,none,0.0,0,0,1,2.2,0,62
2024-10-20,item_007,Bananas 1kg,Fruits,GreenValley,325.55,342.08,0,none,0.0,0,1,1,6.2,0,76
2024-10-21,item_007,Bananas 1kg,Fruits,GreenValley,325.19,343.5,0,none,0.0,0,0,0,4.4,0,79
2024-10-22,item_007,Bananas 1kg,Fruits,GreenValley,330.66,330.03,0,none,0.0,0,0,0,4.3,0,62
2024-10-23,item_007,Bananas 1kg,Fruits,GreenValley,325.85,331.95,0,none,0.0,0,0,0,1.3,0,71
2024-10-24,item_007,Bananas 1kg,Fruits,GreenValley,329.99,309.08,0,none,0.0,0,0,0,5.0,0,74
2024-10-25,item_007,Bananas 1kg,Fruits,GreenValley,325.54,330.0,0,none,0.0,0,1,0,1.8,0,52
2024-10-26,item_007,Bananas 1kg,Fruits,GreenValley,327.97,328.61,0,none,0.0,0,0,1,-2.4,0,69
2024-10-27,item_007,Bananas 1kg,Fruits,GreenValley,328.37,312.71,0,none,0.0,0,0,1,0.4,0,62
2024-10-28,item_007,Bananas 1kg,Fruits,GreenValley,326.86,314.17,0,none,0.0,0,0,0,3.0,0,44
2024-10-29,item_007,Bananas 1kg,Fruits,GreenValley,329.26,335.54,0,none,0.0,0,0,0,2.7,0,68
2024-10-30,item_007,Bananas 1kg,Fruits,GreenValley,328.42,313.14,0,none,0.0,0,0,0,4.2,0,67
2024-10-31,item_007,Bananas 1kg,Fruits,GreenValley,329.49,321.34,0,none,0.0,0,0,0,2.2,0,56
2024-11-01,item_007,Bananas 1kg,Fruits,GreenValley,326.82,344.19,0,none,0.0,0,0,0,-0.7,0,50
2024-11-02,item_007,Bananas 1kg,Fruits,GreenValley,330.18,314.86,0,none,0.0,0,0,1,1.6,0,46
2024-11-03,item_007,Bananas 1kg,Fruits,GreenValley,330.27,338.0,0,none,0.0,0,0,1,-6.2,0,87
2024-11-04,item_007,Bananas 1kg,Fruits,GreenValley,329.54,309.43,0,none,0.0,1,0,0,7.8,0,72
2024-11-05,item_007,Bananas 1kg,Fruits,GreenValley,325.27,332.96,0,none,0.0,0,1,0,2.1,0,66
2024-11-06,item_007,Bananas 1kg,Fruits,GreenValley,330.61,346.96,0,none,0.0,0,0,0,5.5,0,63
2024-11-07,item_007,Bananas 1kg,Fruits,GreenValley,327.69,317.86,0,none,0.0,0,0,0,-1.4,0,53
2024-11-08,item_007,Bananas 1kg,Fruits,GreenValley,329.85,343.53,0,none,0.0,0,0,0,2.1,0,55
2024-11-09,item_007,Bananas 1kg,Fruits,GreenValley,324.76,322.24,0,none,0.0,0,0,1,4.1,0,77
2024-11-10,item_007,Bananas 1kg,Fruits,GreenValley,325.36,308.79,0,none,0.0,0,0,1,-2.6,0,86
2024-11-11,item_007,Bananas 1kg,Fruits,GreenValley,329.82,335.03,0,none,0.0,0,0,0,-0.5,0,77
2024-11-12,item_007,Bananas 1kg,Fruits,GreenValley,330.53,329.77,0,none,0.0,0,0,0,-1.6,0,85
2024-11-13,item_007,Bananas 1kg,Fruits,GreenValley,262.15,335.29,1,bundle,0.2,0,0,0,1.0,0,81
2024-11-14,item_007,Bananas 1kg,Fruits,GreenValley,327.16,322.05,0,none,0.0,0,0,0,2.0,0,54
2024-11-15,item_007,Bananas 1kg,Fruits,GreenValley,295.95,335.0,1,display,0.1,0,0,0,-1.0,0,84
2024-11-16,item_007,Bananas 1kg,Fruits,GreenValley,330.82,336.55,0,none,0.0,0,0,1,-0.8,0,82
2024-11-17,item_007,Bananas 1kg,Fruits,GreenValley,328.88,312.89,0,none,0.0,0,0,1,1.2,0,83
2024-11-18,item_007,Bananas 1kg,Fruits,GreenValley,331.46,330.72,0,none,0.0,0,0,0,-4.1,0,79
2024-11-19,item_007,Bananas 1kg,Fruits,GreenValley,332.28,313.71,0,none,0.0,0,0,0,-2.4,0,65
2024-11-20,item_007,Bananas 1kg,Fruits,GreenValley,331.6,328.22,0,none,0.0,0,1,0,0.3,0,77
2024-11-21,item_007,Bananas 1kg,Fruits,GreenValley,327.01,319.11,0,none,0.0,0,0,0,2.9,0,64
2024-11-22,item_007,Bananas 1kg,Fruits,GreenValley,330.73,324.86,0,none,0.0,0,0,0,-1.1,0,50
2024-11-23,item_007,Bananas 1kg,Fruits,GreenValley,328.49,316.94,0,none,0.0,0,0,1,0.8,0,72
2024-11-24,item_007,Bananas 1kg,Fruits,GreenValley,327.75,315.18,0,none,0.0,0,0,1,4.2,0,77
2024-11-25,item_007,Bananas 1kg,Fruits,GreenValley,327.74,329.0,0,none,0.0,0,1,0,3.4,0,61
2024-11-26,item_007,Bananas 1kg,Fruits,GreenValley,326.99,336.66,0,none,0.0,0,0,0,0.5,0,79
2024-11-27,item_007,Bananas 1kg,Fruits,GreenValley,333.34,340.43,0,none,0.0,0,0,0,0.3,0,63
2024-11-28,item_007,Bananas 1kg,Fruits,GreenValley,333.18,343.28,0,none,0.0,0,0,0,-0.6,0,53
2024-11-29,item_007,Bananas 1kg,Fruits,GreenValley,329.7,321.12,0,none,0.0,0,0,0,-1.3,0,46
2024-11-30,item_007,Bananas 1kg,Fruits,GreenValley,330.69,335.78,0,none,0.0,0,0,1,2.3,0,78
2024-12-01,item_007,Bananas 1kg,Fruits,GreenValley,334.04,316.08,0,none,0.0,0,0,1,1.4,0,74
2024-12-02,item_007,Bananas 1kg,Fruits,GreenValley,333.91,347.8,0,none,0.0,0,0,0,-0.7,0,84
2024-12-03,item_007,Bananas 1kg,Fruits,GreenValley,329.33,347.82,0,none,0.0,0,0,0,-2.7,0,74
2024-12-04,item_007,Bananas 1kg,Fruits,GreenValley,333.11,322.33,0,none,0.0,0,0,0,3.5,0,55
2024-12-05,item_007,Bananas 1kg,Fruits,GreenValley,317.96,336.43,1,bundle,0.05,0,1,0,2.3,0,80
2024-12-06,item_007,Bananas 1kg,Fruits,GreenValley,331.42,349.26,0,none,0.0,0,0,0,3.2,0,64
2024-12-07,item_007,Bananas 1kg,Fruits,GreenValley,338.26,341.06,0,none,0.0,0,0,1,2.2,0,74
2024-12-08,item_007,Bananas 1kg,Fruits,GreenValley,337.32,341.67,0,none,0.0,0,0,1,-5.4,0,62
2024-12-09,item_007,Bananas 1kg,Fruits,GreenValley,336.05,337.27,0,none,0.0,0,0,0,-0.0,0,67
2024-12-10,item_007,Bananas 1kg,Fruits,GreenValley,336.07,329.1,0,none,0.0,0,0,0,-7.2,0,87
2024-12-11,item_007,Bananas 1kg,Fruits,GreenValley,338.97,352.08,0,none,0.0,0,0,0,-4.3,0,67
2024-12-12,item_007,Bananas 1kg,Fruits,GreenValley,338.92,353.73,0,none,0.0,0,0,0,-3.1,0,76
2024-12-13,item_007,Bananas 1kg,Fruits,GreenValley,341.88,352.32,0,none,0.0,0,0,0,-2.5,0,65
2024-12-14,item_007,Bananas 1kg,Fruits,GreenValley,336.34,347.0,0,none,0.0,0,0,1,-3.1,0,72
2024-12-15,item_007,Bananas 1kg,Fruits,GreenValley,336.81,331.04,0,none,0.0,0,0,1,-3.9,0,83
2024-12-16,item_007,Bananas 1kg,Fruits,GreenValley,348.77,365.46,0,none,0.0,0,0,0,0.4,0,80
2024-12-17,item_007,Bananas 1kg,Fruits,GreenValley,346.96,328.4,0,none,0.0,0,0,0,-8.9,0,67
2024-12-18,item_007,Bananas 1kg,Fruits,GreenValley,344.09,346.41,0,none,0.0,0,0,0,-0.1,0,75
2024-12-19,item_007,Bananas 1kg,Fruits,GreenValley,346.08,327.32,0,none,0.0,0,0,0,-4.0,0,72
2024-12-20,item_007,Bananas 1kg,Fruits,GreenValley,359.0,369.89,0,none,0.0,0,1,0,-0.1,0,69
2024-12-21,item_007,Bananas 1kg,Fruits,GreenValley,356.48,366.59,0,none,0.0,0,0,1,-1.7,0,89
2024-12-22,item_007,Bananas 1kg,Fruits,GreenValley,352.26,344.28,0,none,0.0,0,0,1,-1.6,0,81
2024-12-23,item_007,Bananas 1kg,Fruits,GreenValley,356.92,371.87,0,none,0.0,0,0,0,-6.0,0,90
2024-12-24,item_007,Bananas 1kg,Fruits,GreenValley,348.78,344.4,0,none,0.0,0,0,0,-4.1,0,84
2024-12-25,item_007,Bananas 1kg,Fruits,GreenValley,350.34,344.44,0,none,0.0,1,1,0,-0.9,0,90
2024-12-26,item_007,Bananas 1kg,Fruits,GreenValley,348.18,361.83,0,none,0.0,0,0,0,0.6,0,85
2024-12-27,item_007,Bananas 1kg,Fruits,GreenValley,313.24,349.19,1,display,0.1,0,0,0,0.7,0,93
2024-12-28,item_007,Bananas 1kg,Fruits,GreenValley,347.43,339.04,0,none,0.0,0,0,1,-0.8,0,74
2024-12-29,item_007,Bananas 1kg,Fruits,GreenValley,343.43,362.07,0,none,0.0,0,0,1,0.6,0,91
2024-12-30,item_007,Bananas 1kg,Fruits,GreenValley,346.88,351.64,0,none,0.0,0,0,0,-0.8,0,66
2024-12-31,item_007,Bananas 1kg,Fruits,GreenValley,342.81,336.17,0,none,0.0,1,0,0,3.1,0,85
2023-01-01,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.53,661.67,0,none,0.0,1,0,1,2.3,0,94
2023-01-02,item_008,Tomatoes 1kg,Vegetables,AgroFresh,641.28,642.85,0,none,0.0,1,0,0,0.5,0,78
2023-01-03,item_008,Tomatoes 1kg,Vegetables,AgroFresh,649.5,679.12,0,none,0.0,0,0,0,0.7,0,100
2023-01-04,item_008,Tomatoes 1kg,Vegetables,AgroFresh,549.9,632.91,1,discount,0.15,0,0,0,-0.8,0,101
2023-01-05,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.78,610.0,0,none,0.0,0,1,0,0.5,0,78
2023-01-06,item_008,Tomatoes 1kg,Vegetables,AgroFresh,653.51,649.16,0,none,0.0,0,0,0,-3.8,0,88
2023-01-07,item_008,Tomatoes 1kg,Vegetables,AgroFresh,647.11,675.05,0,none,0.0,1,0,1,4.0,0,81
2023-01-08,item_008,Tomatoes 1kg,Vegetables,AgroFresh,553.05,616.51,1,display,0.15,0,0,1,8.6,0,100
2023-01-09,item_008,Tomatoes 1kg,Vegetables,AgroFresh,641.71,636.39,0,none,0.0,0,0,0,3.0,0,85
2023-01-10,item_008,Tomatoes 1kg,Vegetables,AgroFresh,650.31,622.73,0,none,0.0,0,0,0,3.1,0,81
2023-01-11,item_008,Tomatoes 1kg,Vegetables,AgroFresh,646.3,630.89,0,none,0.0,0,0,0,3.4,0,77
2023-01-12,item_008,Tomatoes 1kg,Vegetables,AgroFresh,646.61,611.88,0,none,0.0,0,0,0,-2.6,1,16
2023-01-13,item_008,Tomatoes 1kg,Vegetables,AgroFresh,644.11,635.35,0,none,0.0,0,0,0,5.1,0,74
2023-01-14,item_008,Tomatoes 1kg,Vegetables,AgroFresh,641.55,659.02,0,none,0.0,0,0,1,1.0,0,71
2023-01-15,item_008,Tomatoes 1kg,Vegetables,AgroFresh,649.0,636.31,0,none,0.0,0,0,1,0.1,0,83
2023-01-16,item_008,Tomatoes 1kg,Vegetables,AgroFresh,653.98,656.81,0,none,0.0,0,0,0,3.3,0,75
2023-01-17,item_008,Tomatoes 1kg,Vegetables,AgroFresh,555.52,627.1,1,display,0.15,0,0,0,2.4,0,104
2023-01-18,item_008,Tomatoes 1kg,Vegetables,AgroFresh,647.02,661.96,0,none,0.0,0,0,0,4.6,0,92
2023-01-19,item_008,Tomatoes 1kg,Vegetables,AgroFresh,645.09,644.39,0,none,0.0,0,0,0,0.7,0,92
2023-01-20,item_008,Tomatoes 1kg,Vegetables,AgroFresh,513.69,633.02,1,discount,0.2,0,1,0,2.1,0,89
2023-01-21,item_008,Tomatoes 1kg,Vegetables,AgroFresh,614.42,684.99,1,discount,0.05,0,0,1,2.2,0,92
2023-01-22,item_008,Tomatoes 1kg,Vegetables,AgroFresh,648.41,645.18,0,none,0.0,0,0,1,4.5,0,78
2023-01-23,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.55,638.33,0,none,0.0,0,0,0,1.4,0,88
2023-01-24,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.79,675.32,0,none,0.0,0,0,0,-0.6,0,89
2023-01-25,item_008,Tomatoes 1kg,Vegetables,AgroFresh,652.67,641.12,0,none,0.0,0,1,0,0.5,0,95
2023-01-26,item_008,Tomatoes 1kg,Vegetables,AgroFresh,653.44,636.97,0,none,0.0,0,0,0,6.1,0,100
2023-01-27,item_008,Tomatoes 1kg,Vegetables,AgroFresh,514.76,610.63,1,bundle,0.2,0,0,0,8.7,0,92
2023-01-28,item_008,Tomatoes 1kg,Vegetables,AgroFresh,646.1,656.4,0,none,0.0,0,0,1,3.4,0,76
2023-01-29,item_008,Tomatoes 1kg,Vegetables,AgroFresh,646.22,609.42,0,none,0.0,0,0,1,2.4,0,74
2023-01-30,item_008,Tomatoes 1kg,Vegetables,AgroFresh,649.2,617.24,0,none,0.0,0,0,0,9.2,0,86
2023-01-31,item_008,Tomatoes 1kg,Vegetables,AgroFresh,635.26,639.3,0,none,0.0,0,0,0,5.9,0,91
2023-02-01,item_008,Tomatoes 1kg,Vegetables,AgroFresh,638.02,660.74,0,none,0.0,0,0,0,2.3,0,88
2023-02-02,item_008,Tomatoes 1kg,Vegetables,AgroFresh,630.8,670.63,0,none,0.0,0,0,0,0.7,0,95
2023-02-03,item_008,Tomatoes 1kg,Vegetables,AgroFresh,630.68,603.6,0,none,0.0,0,0,0,3.7,0,95
2023-02-04,item_008,Tomatoes 1kg,Vegetables,AgroFresh,630.15,666.59,0,none,0.0,0,0,1,-2.6,0,87
2023-02-05,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.22,605.6,0,none,0.0,0,1,1,5.0,0,73
2023-02-06,item_008,Tomatoes 1kg,Vegetables,AgroFresh,632.89,604.49,0,none,0.0,0,0,0,10.1,0,71
2023-02-07,item_008,Tomatoes 1kg,Vegetables,AgroFresh,634.15,627.53,0,none,0.0,0,0,0,2.3,0,87
2023-02-08,item_008,Tomatoes 1kg,Vegetables,AgroFresh,639.46,613.02,0,none,0.0,0,0,0,7.8,0,110
2023-02-09,item_008,Tomatoes 1kg,Vegetables,AgroFresh,634.48,638.02,0,none,0.0,0,0,0,11.6,0,92
2023-02-10,item_008,Tomatoes 1kg,Vegetables,AgroFresh,638.82,649.33,0,none,0.0,0,0,0,7.8,0,81
2023-02-11,item_008,Tomatoes 1kg,Vegetables,AgroFresh,640.07,622.79,0,none,0.0,0,0,1,10.1,1,15
2023-02-12,item_008,Tomatoes 1kg,Vegetables,AgroFresh,641.08,668.03,0,none,0.0,0,0,1,2.6,0,73
2023-02-13,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.0,604.38,0,none,0.0,0,0,0,10.3,0,88
2023-02-14,item_008,Tomatoes 1kg,Vegetables,AgroFresh,640.29,627.14,0,none,0.0,1,0,0,6.4,0,101
2023-02-15,item_008,Tomatoes 1kg,Vegetables,AgroFresh,510.61,629.76,1,discount,0.2,0,0,0,3.6,0,114
2023-02-16,item_008,Tomatoes 1kg,Vegetables,AgroFresh,643.29,635.08,0,none,0.0,0,0,0,7.1,0,91
2023-02-17,item_008,Tomatoes 1kg,Vegetables,AgroFresh,639.63,624.76,0,none,0.0,0,0,0,5.7,0,72
2023-02-18,item_008,Tomatoes 1kg,Vegetables,AgroFresh,634.73,614.84,0,none,0.0,0,0,1,4.3,0,87
2023-02-19,item_008,Tomatoes 1kg,Vegetables,AgroFresh,634.77,640.35,0,none,0.0,0,0,1,0.6,0,69
2023-02-20,item_008,Tomatoes 1kg,Vegetables,AgroFresh,639.46,631.76,0,none,0.0,0,1,0,10.0,0,95
2023-02-21,item_008,Tomatoes 1kg,Vegetables,AgroFresh,544.97,664.22,1,display,0.15,0,0,0,9.5,0,105
2023-02-22,item_008,Tomatoes 1kg,Vegetables,AgroFresh,643.53,651.62,0,none,0.0,0,0,0,9.7,0,89
2023-02-23,item_008,Tomatoes 1kg,Vegetables,AgroFresh,635.53,674.13,0,none,0.0,1,0,0,8.9,0,93
2023-02-24,item_008,Tomatoes 1kg,Vegetables,AgroFresh,603.01,662.62,1,discount,0.05,0,0,0,9.1,0,92
2023-02-25,item_008,Tomatoes 1kg,Vegetables,AgroFresh,638.26,601.26,0,none,0.0,0,1,1,12.1,0,75
2023-02-26,item_008,Tomatoes 1kg,Vegetables,AgroFresh,546.93,611.37,1,bundle,0.15,0,0,1,8.3,0,94
2023-02-27,item_008,Tomatoes 1kg,Vegetables,AgroFresh,634.69,641.14,0,none,0.0,0,0,0,11.3,0,87
2023-02-28,item_008,Tomatoes 1kg,Vegetables,AgroFresh,635.99,648.62,0,none,0.0,0,0,0,10.1,0,84
2023-03-01,item_008,Tomatoes 1kg,Vegetables,AgroFresh,606.3,677.75,1,discount,0.05,0,0,0,7.4,0,106
2023-03-02,item_008,Tomatoes 1kg,Vegetables,AgroFresh,635.02,664.61,0,none,0.0,0,0,0,10.0,0,88
2023-03-03,item_008,Tomatoes 1kg,Vegetables,AgroFresh,570.94,640.53,1,bundle,0.1,0,0,0,7.9,0,86
2023-03-04,item_008,Tomatoes 1kg,Vegetables,AgroFresh,645.12,645.43,0,none,0.0,0,0,1,10.5,0,73
2023-03-05,item_008,Tomatoes 1kg,Vegetables,AgroFresh,633.25,633.18,0,none,0.0,0,1,1,10.4,0,89
2023-03-06,item_008,Tomatoes 1kg,Vegetables,AgroFresh,511.21,620.63,1,display,0.2,0,0,0,6.7,0,70
2023-03-07,item_008,Tomatoes 1kg,Vegetables,AgroFresh,634.25,633.62,0,none,0.0,0,0,0,7.2,0,85
2023-03-08,item_008,Tomatoes 1kg,Vegetables,AgroFresh,633.31,619.98,0,none,0.0,1,0,0,12.3,0,99
2023-03-09,item_008,Tomatoes 1kg,Vegetables,AgroFresh,638.55,646.93,0,none,0.0,0,0,0,8.2,0,103
2023-03-10,item_008,Tomatoes 1kg,Vegetables,AgroFresh,512.21,650.31,1,bundle,0.2,0,0,0,12.6,0,84
2023-03-11,item_008,Tomatoes 1kg,Vegetables,AgroFresh,645.6,643.65,0,none,0.0,0,0,1,10.5,0,69
2023-03-12,item_008,Tomatoes 1kg,Vegetables,AgroFresh,650.89,663.93,0,none,0.0,0,0,1,8.2,0,67
2023-03-13,item_008,Tomatoes 1kg,Vegetables,AgroFresh,639.49,639.03,0,none,0.0,0,0,0,7.2,0,86
2023-03-14,item_008,Tomatoes 1kg,Vegetables,AgroFresh,646.17,632.09,0,none,0.0,0,0,0,17.5,0,84
2023-03-15,item_008,Tomatoes 1kg,Vegetables,AgroFresh,649.93,669.72,0,none,0.0,0,0,0,12.7,0,93
2023-03-16,item_008,Tomatoes 1kg,Vegetables,AgroFresh,641.06,643.55,0,none,0.0,0,0,0,17.3,0,81
2023-03-17,item_008,Tomatoes 1kg,Vegetables,AgroFresh,583.68,647.97,1,bundle,0.1,0,0,0,15.1,0,92
2023-03-18,item_008,Tomatoes 1kg,Vegetables,AgroFresh,577.61,657.6,1,display,0.1,0,0,1,10.5,0,99
2023-03-19,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.75,626.61,0,none,0.0,0,0,1,15.3,0,62
2023-03-20,item_008,Tomatoes 1kg,Vegetables,AgroFresh,647.68,678.03,0,none,0.0,0,1,0,14.5,0,81
2023-03-21,item_008,Tomatoes 1kg,Vegetables,AgroFresh,640.18,672.6,0,none,0.0,0,0,0,9.5,0,74
2023-03-22,item_008,Tomatoes 1kg,Vegetables,AgroFresh,641.4,681.96,0,none,0.0,0,0,0,19.4,0,90
2023-03-23,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.79,621.7,0,none,0.0,0,0,0,15.6,0,93
2023-03-24,item_008,Tomatoes 1kg,Vegetables,AgroFresh,574.94,615.93,1,display,0.1,0,0,0,15.9,0,99
2023-03-25,item_008,Tomatoes 1kg,Vegetables,AgroFresh,645.31,631.42,0,none,0.0,0,1,1,12.3,0,87
2023-03-26,item_008,Tomatoes 1kg,Vegetables,AgroFresh,649.22,639.62,0,none,0.0,0,0,1,20.4,0,74
2023-03-27,item_008,Tomatoes 1kg,Vegetables,AgroFresh,643.29,652.86,0,none,0.0,0,0,0,14.9,0,76
2023-03-28,item_008,Tomatoes 1kg,Vegetables,AgroFresh,641.43,652.14,0,none,0.0,0,0,0,15.5,0,86
2023-03-29,item_008,Tomatoes 1kg,Vegetables,AgroFresh,639.02,641.03,0,none,0.0,0,0,0,12.2,0,108
2023-03-30,item_008,Tomatoes 1kg,Vegetables,AgroFresh,647.7,652.21,0,none,0.0,0,0,0,16.4,0,101
2023-03-31,item_008,Tomatoes 1kg,Vegetables,AgroFresh,646.88,675.69,0,none,0.0,0,0,0,15.1,0,77
2023-04-01,item_008,Tomatoes 1kg,Vegetables,AgroFresh,640.36,635.87,0,none,0.0,0,0,1,12.3,0,81
2023-04-02,item_008,Tomatoes 1kg,Vegetables,AgroFresh,647.76,664.46,0,none,0.0,0,0,1,14.1,0,67
2023-04-03,item_008,Tomatoes 1kg,Vegetables,AgroFresh,636.4,617.15,0,none,0.0,0,0,0,18.7,0,75
2023-04-04,item_008,Tomatoes 1kg,Vegetables,AgroFresh,639.88,624.21,0,none,0.0,0,0,0,13.5,0,96
2023-04-05,item_008,Tomatoes 1kg,Vegetables,AgroFresh,643.78,606.59,0,none,0.0,0,1,0,16.6,0,91
2023-04-06,item_008,Tomatoes 1kg,Vegetables,AgroFresh,638.59,631.35,0,none,0.0,0,0,0,19.7,0,92
2023-04-07,item_008,Tomatoes 1kg,Vegetables,AgroFresh,637.08,672.97,0,none,0.0,0,0,0,12.1,0,80
2023-04-08,item_008,Tomatoes 1kg,Vegetables,AgroFresh,645.61,664.58,0,none,0.0,0,0,1,17.0,0,73
2023-04-09,item_008,Tomatoes 1kg,Vegetables,AgroFresh,648.69,633.08,0,none,0.0,0,0,1,21.2,0,73
2023-04-10,item_008,Tomatoes 1kg,Vegetables,AgroFresh,645.8,609.73,0,none,0.0,0,0,0,22.7,0,90
2023-04-11,item_008,Tomatoes 1kg,Vegetables,AgroFresh,647.11,606.23,0,none,0.0,0,0,0,22.8,0,76
2023-04-12,item_008,Tomatoes 1kg,Vegetables,AgroFresh,646.16,651.0,0,none,0.0,0,0,0,15.7,0,99
2023-04-13,item_008,Tomatoes 1kg,Vegetables,AgroFresh,640.75,667.79,0,none,0.0,0,0,0,18.1,0,81
2023-04-14,item_008,Tomatoes 1kg,Vegetables,AgroFresh,643.75,675.06,0,none,0.0,0,0,0,22.3,0,77
2023-04-15,item_008,Tomatoes 1kg,Vegetables,AgroFresh,642.4,645.75,0,none,0.0,0,0,1,20.9,0,80
2023-04-16,item_008,Tomatoes 1kg,Vegetables,AgroFresh,604.02,632.51,1,discount,0.05,0,0,1,15.0,0,86
2023-04-17,item_008,Tomatoes 1kg,Vegetables,AgroFresh,643.34,639.39,0,none,0.0,0,0,0,17.6,0,83
2023-04-18,item_008,Tomatoes 1kg,Vegetables,AgroFresh,644.25,635.19,0,none,0.0,0,0,0,26.1,0,87
2023-04-19,item_008,Tomatoes 1kg,Vegetables,AgroFresh,644.66,603.07,0,none,0.0,0,0,0,26.6,0,88
2023-04-20,item_008,Tomatoes 1kg,Vegetables,AgroFresh,635.43,616.72,0,none,0.0,0,1,0,20.0,0,91
2023-04-21,item_008,Tomatoes 1kg,Vegetables,AgroFresh,636.35,617.35,0,none,0.0,0,0,0,20.2,0,95
2023-04-22,item_008,Tomatoes 1kg,Vegetables,AgroFresh,638.92,676.13,0,none,0.0,0,0,1,22.1,0,87
